age,age_o,race,race_o,match
27,27,2,2,0
27,27,2,4,0
27,26,2,4,0
27,26,2,2,0
27,24,2,6,0
29,23,3,4,0
29,33,3,3,0
29,32,3,2,0
29,26,3,3,0
29,24,3,2,0
29,,3,,1
29,26,3,1,0
29,21,3,4,0
29,33,3,2,1
29,31,3,2,1
29,35,3,4,1
29,29,3,6,0
29,25,3,4,0
29,22,3,2,0
29,24,3,2,0
29,27,3,2,0
29,27,3,4,0
29,26,3,4,0
29,26,3,2,0
29,24,3,6,0
30,23,4,4,0
30,33,4,3,0
30,32,4,2,0
30,26,4,3,0
30,24,4,2,0
30,,4,,0
30,26,4,1,0
30,21,4,4,0
30,33,4,2,0
30,31,4,2,0
30,35,4,4,0
30,29,4,6,0
30,25,4,4,0
30,22,4,2,0
30,24,4,2,0
30,27,4,2,0
30,27,4,4,1
30,26,4,4,0
30,26,4,2,0
30,24,4,6,0
27,23,2,4,0
27,33,2,3,0
27,32,2,2,0
27,26,2,3,0
27,24,2,2,0
27,,2,,0
27,26,2,1,0
27,21,2,4,0
27,33,2,2,1
27,31,2,2,0
27,35,2,4,1
27,29,2,6,0
27,25,2,4,0
27,22,2,2,0
27,24,2,2,0
27,27,2,2,0
27,27,2,4,0
27,26,2,4,0
27,26,2,2,0
27,24,2,6,1
25,23,4,4,0
25,33,4,3,0
25,32,4,2,0
25,26,4,3,0
25,24,4,2,0
25,,4,,0
25,26,4,1,0
25,21,4,4,0
25,33,4,2,0
25,31,4,2,0
25,35,4,4,0
25,29,4,6,0
25,25,4,4,0
25,22,4,2,0
25,24,4,2,0
25,27,4,2,0
25,27,4,4,1
25,26,4,4,1
25,26,4,2,0
25,24,4,6,0
26,23,4,4,0
26,33,4,3,0
26,32,4,2,0
26,26,4,3,1
26,24,4,2,0
26,,4,,0
26,26,4,1,0
26,21,4,4,0
26,33,4,2,0
26,31,4,2,0
26,35,4,4,0
26,29,4,6,0
26,25,4,4,0
26,22,4,2,0
26,24,4,2,0
26,27,4,2,0
26,27,4,4,0
26,26,4,4,0
26,26,4,2,0
26,24,4,6,0
29,23,2,4,0
29,33,2,3,0
29,32,2,2,0
29,26,2,3,0
29,24,2,2,0
29,,2,,1
29,26,2,1,0
29,21,2,4,0
29,33,2,2,0
29,31,2,2,0
29,35,2,4,0
29,29,2,6,0
29,25,2,4,0
29,22,2,2,0
29,24,2,2,0
29,27,2,2,0
29,27,2,4,0
29,26,2,4,0
29,26,2,2,0
29,24,2,6,0
38,24,2,2,0
38,29,2,2,0
38,29,2,2,0
38,26,2,2,1
38,31,2,2,0
38,29,2,4,1
38,22,2,2,0
38,23,2,2,0
38,30,2,1,0
38,27,2,4,0
38,24,2,2,0
38,24,2,3,0
38,23,2,2,0
38,27,2,2,0
38,34,2,2,0
38,27,2,2,0
38,26,2,2,0
38,29,2,2,0
38,31,2,2,0
33,24,1,2,0
33,29,1,2,0
33,29,1,2,0
33,26,1,2,0
33,31,1,2,0
33,29,1,4,0
33,22,1,2,0
33,23,1,2,0
33,30,1,1,0
33,27,1,4,1
33,24,1,2,0
33,24,1,3,0
33,23,1,2,1
33,27,1,2,0
33,34,1,2,0
33,27,1,2,0
33,26,1,2,0
33,29,1,2,0
33,31,1,2,0
24,24,2,2,0
24,29,2,2,0
24,29,2,2,0
24,26,2,2,0
24,31,2,2,0
24,29,2,4,0
24,22,2,2,0
24,23,2,2,0
24,30,2,1,0
24,27,2,4,0
24,24,2,2,0
24,24,2,3,0
24,23,2,2,1
24,27,2,2,0
24,34,2,2,0
24,27,2,2,0
24,26,2,2,0
24,29,2,2,1
24,31,2,2,0
28,24,2,2,0
28,29,2,2,0
28,29,2,2,0
28,26,2,2,0
28,31,2,2,0
28,29,2,4,0
28,22,2,2,0
28,23,2,2,1
28,30,2,1,0
28,27,2,4,1
28,24,2,2,0
28,24,2,3,1
28,23,2,2,0
28,27,2,2,0
28,34,2,2,0
28,27,2,2,0
28,26,2,2,0
28,29,2,2,1
28,31,2,2,0
27,24,2,2,1
27,29,2,2,0
27,29,2,2,0
27,26,2,2,1
27,31,2,2,0
27,29,2,4,0
27,22,2,2,0
27,23,2,2,1
27,30,2,1,0
27,27,2,4,0
27,24,2,2,0
27,24,2,3,0
27,23,2,2,0
27,27,2,2,0
27,34,2,2,0
27,27,2,2,1
27,26,2,2,0
27,29,2,2,0
27,31,2,2,0
23,24,2,2,0
23,29,2,2,1
23,29,2,2,0
23,26,2,2,1
23,31,2,2,0
23,29,2,4,0
23,22,2,2,0
23,23,2,2,1
23,30,2,1,0
23,27,2,4,0
23,24,2,2,1
23,24,2,3,0
23,23,2,2,1
23,27,2,2,0
23,34,2,2,0
23,27,2,2,1
23,26,2,2,0
23,29,2,2,1
23,31,2,2,0
25,24,2,2,0
25,29,2,2,1
25,29,2,2,0
25,26,2,2,0
25,31,2,2,0
25,29,2,4,0
25,22,2,2,0
25,23,2,2,1
25,30,2,1,0
25,27,2,4,1
25,24,2,2,0
25,24,2,3,1
25,23,2,2,1
25,27,2,2,1
25,34,2,2,0
25,27,2,2,0
25,26,2,2,0
25,29,2,2,1
25,31,2,2,0
26,24,2,2,1
26,29,2,2,0
26,29,2,2,0
26,26,2,2,0
26,31,2,2,0
26,29,2,4,0
26,22,2,2,0
26,23,2,2,0
26,30,2,1,0
26,27,2,4,0
26,24,2,2,0
26,24,2,3,0
26,23,2,2,0
26,27,2,2,0
26,34,2,2,0
26,27,2,2,1
26,26,2,2,0
26,29,2,2,0
26,31,2,2,0
25,24,2,2,0
25,29,2,2,1
25,29,2,2,0
25,26,2,2,1
25,31,2,2,0
25,29,2,4,0
25,22,2,2,0
25,23,2,2,1
25,30,2,1,0
25,27,2,4,0
25,24,2,2,1
25,24,2,3,1
25,23,2,2,0
25,27,2,2,0
25,34,2,2,1
25,27,2,2,1
25,26,2,2,0
25,29,2,2,1
25,31,2,2,0
24,24,2,2,0
24,29,2,2,0
24,29,2,2,1
24,26,2,2,0
24,31,2,2,0
24,29,2,4,0
24,22,2,2,0
24,23,2,2,0
24,30,2,1,0
24,27,2,4,0
24,24,2,2,0
24,24,2,3,0
24,23,2,2,0
24,27,2,2,0
24,34,2,2,0
24,27,2,2,0
24,26,2,2,0
24,29,2,2,0
24,31,2,2,0
21,24,2,2,0
21,29,2,2,1
21,29,2,2,0
21,26,2,2,1
21,31,2,2,1
21,29,2,4,0
21,22,2,2,0
21,23,2,2,1
21,30,2,1,0
21,27,2,4,0
21,24,2,2,0
21,24,2,3,1
21,23,2,2,1
21,27,2,2,1
21,34,2,2,0
21,27,2,2,0
21,26,2,2,1
21,29,2,2,0
21,31,2,2,0
30,24,4,2,0
30,29,4,2,0
30,29,4,2,0
30,26,4,2,0
30,31,4,2,0
30,29,4,4,0
30,22,4,2,0
30,23,4,2,1
30,30,4,1,0
30,27,4,4,0
30,24,4,2,0
30,24,4,3,0
30,23,4,2,0
30,27,4,2,0
30,34,4,2,0
30,27,4,2,0
30,26,4,2,0
30,29,4,2,1
30,31,4,2,1
28,24,2,2,0
28,29,2,2,0
28,29,2,2,0
28,26,2,2,0
28,31,2,2,0
28,29,2,4,0
28,22,2,2,0
28,23,2,2,0
28,30,2,1,0
28,27,2,4,0
28,24,2,2,0
28,24,2,3,0
28,23,2,2,0
28,27,2,2,1
28,34,2,2,0
28,27,2,2,0
28,26,2,2,0
28,29,2,2,0
28,31,2,2,0
26,24,2,2,0
26,29,2,2,1
26,29,2,2,0
26,26,2,2,0
26,31,2,2,0
26,29,2,4,0
26,22,2,2,0
26,23,2,2,1
26,30,2,1,0
26,27,2,4,0
26,24,2,2,0
26,24,2,3,0
26,23,2,2,0
26,27,2,2,0
26,34,2,2,0
26,27,2,2,0
26,26,2,2,0
26,29,2,2,0
26,31,2,2,0
22,24,2,2,1
22,29,2,2,1
22,29,2,2,0
22,26,2,2,0
22,31,2,2,0
22,29,2,4,0
22,22,2,2,1
22,23,2,2,0
22,30,2,1,0
22,27,2,4,1
22,24,2,2,0
22,24,2,3,0
22,23,2,2,0
22,27,2,2,0
22,34,2,2,0
22,27,2,2,0
22,26,2,2,0
22,29,2,2,1
22,31,2,2,0
24,24,2,2,0
24,29,2,2,0
24,29,2,2,0
24,26,2,2,0
24,31,2,2,0
24,29,2,4,0
24,22,2,2,0
24,23,2,2,1
24,30,2,1,0
24,27,2,4,0
24,24,2,2,0
24,24,2,3,0
24,23,2,2,0
24,27,2,2,0
24,34,2,2,0
24,27,2,2,0
24,26,2,2,0
24,29,2,2,0
24,31,2,2,0
33,24,2,2,0
33,29,2,2,0
33,29,2,2,0
33,26,2,2,1
33,31,2,2,0
33,29,2,4,0
33,22,2,2,0
33,23,2,2,0
33,30,2,1,0
33,27,2,4,1
33,24,2,2,0
33,24,2,3,0
33,23,2,2,0
33,27,2,2,0
33,34,2,2,0
33,27,2,2,0
33,26,2,2,0
33,29,2,2,0
33,31,2,2,0
25,24,4,2,0
25,29,4,2,0
25,29,4,2,0
25,26,4,2,0
25,31,4,2,0
25,29,4,4,0
25,22,4,2,0
25,23,4,2,0
25,30,4,1,0
25,27,4,4,0
25,24,4,2,0
25,24,4,3,1
25,23,4,2,0
25,27,4,2,0
25,34,4,2,0
25,27,4,2,0
25,26,4,2,0
25,29,4,2,1
25,31,4,2,0
24,38,2,2,0
24,33,2,1,0
24,24,2,2,0
24,28,2,2,0
24,27,2,2,1
24,23,2,2,0
24,25,2,2,0
24,26,2,2,1
24,25,2,2,0
24,24,2,2,0
24,21,2,2,0
24,30,2,4,0
24,28,2,2,0
24,26,2,2,0
24,22,2,2,1
24,24,2,2,0
24,33,2,2,0
24,25,2,4,0
29,38,2,2,0
29,33,2,1,0
29,24,2,2,0
29,28,2,2,0
29,27,2,2,0
29,23,2,2,1
29,25,2,2,1
29,26,2,2,0
29,25,2,2,1
29,24,2,2,0
29,21,2,2,1
29,30,2,4,0
29,28,2,2,0
29,26,2,2,1
29,22,2,2,1
29,24,2,2,0
29,33,2,2,0
29,25,2,4,0
29,38,2,2,0
29,33,2,1,0
29,24,2,2,0
29,28,2,2,0
29,27,2,2,0
29,23,2,2,0
29,25,2,2,0
29,26,2,2,0
29,25,2,2,0
29,24,2,2,1
29,21,2,2,0
29,30,2,4,0
29,28,2,2,0
29,26,2,2,0
29,22,2,2,0
29,24,2,2,0
29,33,2,2,0
29,25,2,4,0
26,38,2,2,1
26,33,2,1,0
26,24,2,2,0
26,28,2,2,0
26,27,2,2,1
26,23,2,2,1
26,25,2,2,0
26,26,2,2,0
26,25,2,2,1
26,24,2,2,0
26,21,2,2,1
26,30,2,4,0
26,28,2,2,0
26,26,2,2,0
26,22,2,2,0
26,24,2,2,0
26,33,2,2,1
26,25,2,4,0
31,38,2,2,0
31,33,2,1,0
31,24,2,2,0
31,28,2,2,0
31,27,2,2,0
31,23,2,2,0
31,25,2,2,0
31,26,2,2,0
31,25,2,2,0
31,24,2,2,0
31,21,2,2,1
31,30,2,4,0
31,28,2,2,0
31,26,2,2,0
31,22,2,2,0
31,24,2,2,0
31,33,2,2,0
31,25,2,4,0
29,38,4,2,1
29,33,4,1,0
29,24,4,2,0
29,28,4,2,0
29,27,4,2,0
29,23,4,2,0
29,25,4,2,0
29,26,4,2,0
29,25,4,2,0
29,24,4,2,0
29,21,4,2,0
29,30,4,4,0
29,28,4,2,0
29,26,4,2,0
29,22,4,2,0
29,24,4,2,0
29,33,4,2,0
29,25,4,4,0
22,38,2,2,0
22,33,2,1,0
22,24,2,2,0
22,28,2,2,0
22,27,2,2,0
22,23,2,2,0
22,25,2,2,0
22,26,2,2,0
22,25,2,2,0
22,24,2,2,0
22,21,2,2,0
22,30,2,4,0
22,28,2,2,0
22,26,2,2,0
22,22,2,2,1
22,24,2,2,0
22,33,2,2,0
22,25,2,4,0
23,38,2,2,0
23,33,2,1,0
23,24,2,2,0
23,28,2,2,1
23,27,2,2,1
23,23,2,2,1
23,25,2,2,1
23,26,2,2,0
23,25,2,2,1
23,24,2,2,0
23,21,2,2,1
23,30,2,4,1
23,28,2,2,0
23,26,2,2,1
23,22,2,2,0
23,24,2,2,1
23,33,2,2,0
23,25,2,4,0
30,38,1,2,0
30,33,1,1,0
30,24,1,2,0
30,28,1,2,0
30,27,1,2,0
30,23,1,2,0
30,25,1,2,0
30,26,1,2,0
30,25,1,2,0
30,24,1,2,0
30,21,1,2,0
30,30,1,4,0
30,28,1,2,0
30,26,1,2,0
30,22,1,2,0
30,24,1,2,0
30,33,1,2,0
30,25,1,4,0
27,38,4,2,0
27,33,4,1,1
27,24,4,2,0
27,28,4,2,1
27,27,4,2,0
27,23,4,2,0
27,25,4,2,1
27,26,4,2,0
27,25,4,2,0
27,24,4,2,0
27,21,4,2,0
27,30,4,4,0
27,28,4,2,0
27,26,4,2,0
27,22,4,2,1
27,24,4,2,0
27,33,4,2,1
27,25,4,4,0
24,38,2,2,0
24,33,2,1,0
24,24,2,2,0
24,28,2,2,0
24,27,2,2,0
24,23,2,2,1
24,25,2,2,0
24,26,2,2,0
24,25,2,2,1
24,24,2,2,0
24,21,2,2,0
24,30,2,4,0
24,28,2,2,0
24,26,2,2,0
24,22,2,2,0
24,24,2,2,0
24,33,2,2,0
24,25,2,4,0
24,38,3,2,0
24,33,3,1,0
24,24,3,2,0
24,28,3,2,1
24,27,3,2,0
24,23,3,2,0
24,25,3,2,1
24,26,3,2,0
24,25,3,2,1
24,24,3,2,0
24,21,3,2,1
24,30,3,4,0
24,28,3,2,0
24,26,3,2,0
24,22,3,2,0
24,24,3,2,0
24,33,3,2,0
24,25,3,4,1
23,38,2,2,0
23,33,2,1,1
23,24,2,2,1
23,28,2,2,0
23,27,2,2,0
23,23,2,2,1
23,25,2,2,1
23,26,2,2,0
23,25,2,2,0
23,24,2,2,0
23,21,2,2,1
23,30,2,4,0
23,28,2,2,0
23,26,2,2,0
23,22,2,2,0
23,24,2,2,0
23,33,2,2,0
23,25,2,4,0
27,38,2,2,0
27,33,2,1,0
27,24,2,2,0
27,28,2,2,0
27,27,2,2,0
27,23,2,2,0
27,25,2,2,1
27,26,2,2,0
27,25,2,2,0
27,24,2,2,0
27,21,2,2,1
27,30,2,4,0
27,28,2,2,1
27,26,2,2,0
27,22,2,2,0
27,24,2,2,0
27,33,2,2,0
27,25,2,4,0
34,38,2,2,0
34,33,2,1,0
34,24,2,2,0
34,28,2,2,0
34,27,2,2,0
34,23,2,2,0
34,25,2,2,0
34,26,2,2,0
34,25,2,2,1
34,24,2,2,0
34,21,2,2,0
34,30,2,4,0
34,28,2,2,0
34,26,2,2,0
34,22,2,2,0
34,24,2,2,0
34,33,2,2,0
34,25,2,4,0
27,38,2,2,0
27,33,2,1,0
27,24,2,2,0
27,28,2,2,0
27,27,2,2,1
27,23,2,2,1
27,25,2,2,0
27,26,2,2,1
27,25,2,2,1
27,24,2,2,0
27,21,2,2,0
27,30,2,4,0
27,28,2,2,0
27,26,2,2,0
27,22,2,2,0
27,24,2,2,0
27,33,2,2,0
27,25,2,4,0
26,38,2,2,0
26,33,2,1,0
26,24,2,2,0
26,28,2,2,0
26,27,2,2,0
26,23,2,2,0
26,25,2,2,0
26,26,2,2,0
26,25,2,2,0
26,24,2,2,0
26,21,2,2,1
26,30,2,4,0
26,28,2,2,0
26,26,2,2,0
26,22,2,2,0
26,24,2,2,0
26,33,2,2,0
26,25,2,4,0
29,38,2,2,0
29,33,2,1,0
29,24,2,2,1
29,28,2,2,1
29,27,2,2,0
29,23,2,2,1
29,25,2,2,1
29,26,2,2,0
29,25,2,2,1
29,24,2,2,0
29,21,2,2,0
29,30,2,4,1
29,28,2,2,0
29,26,2,2,0
29,22,2,2,1
29,24,2,2,0
29,33,2,2,0
29,25,2,4,1
31,38,2,2,0
31,33,2,1,0
31,24,2,2,0
31,28,2,2,0
31,27,2,2,0
31,23,2,2,0
31,25,2,2,0
31,26,2,2,0
31,25,2,2,0
31,24,2,2,0
31,21,2,2,0
31,30,2,4,1
31,28,2,2,0
31,26,2,2,0
31,22,2,2,0
31,24,2,2,0
31,33,2,2,0
31,25,2,4,0
25,26,3,2,1
25,30,3,2,1
25,24,3,4,1
25,28,3,2,0
25,24,3,2,1
25,28,3,2,0
25,27,3,4,1
25,27,3,2,1
29,26,2,2,1
29,30,2,2,0
29,24,2,4,0
29,28,2,2,0
29,24,2,2,0
29,28,2,2,0
29,27,2,4,0
29,27,2,2,0
25,26,4,2,0
25,30,4,2,0
25,24,4,4,0
25,28,4,2,0
25,24,4,2,0
25,28,4,2,0
25,27,4,4,0
25,27,4,2,0
28,26,2,2,1
28,30,2,2,0
28,24,2,4,0
28,28,2,2,0
28,24,2,2,0
28,28,2,2,0
28,27,2,4,0
28,27,2,2,0
22,26,2,2,1
22,30,2,2,0
22,24,2,4,1
22,28,2,2,0
22,24,2,2,0
22,28,2,2,0
22,27,2,4,0
22,27,2,2,0
25,26,4,2,0
25,30,4,2,1
25,24,4,4,0
25,28,4,2,0
25,24,4,2,0
25,28,4,2,0
25,27,4,4,1
25,27,4,2,0
26,25,2,3,1
26,29,2,2,1
26,25,2,4,0
26,28,2,2,1
26,22,2,2,1
26,25,2,4,0
30,25,2,3,1
30,29,2,2,0
30,25,2,4,0
30,28,2,2,0
30,22,2,2,0
30,25,2,4,1
24,25,4,3,1
24,29,4,2,0
24,25,4,4,0
24,28,4,2,0
24,22,4,2,1
24,25,4,4,0
28,25,2,3,0
28,29,2,2,0
28,25,2,4,0
28,28,2,2,0
28,22,2,2,0
28,25,2,4,0
24,25,2,3,1
24,29,2,2,0
24,25,2,4,0
24,28,2,2,0
24,22,2,2,0
24,25,2,4,0
28,25,2,3,0
28,29,2,2,0
28,25,2,4,0
28,28,2,2,0
28,22,2,2,0
28,25,2,4,0
27,25,4,3,1
27,29,4,2,0
27,25,4,4,0
27,28,4,2,0
27,22,4,2,0
27,25,4,4,1
27,25,2,3,1
27,29,2,2,0
27,25,2,4,0
27,28,2,2,0
27,22,2,2,0
27,25,2,4,0
22,21,4,2,0
22,24,4,2,0
22,25,4,2,0
22,27,4,3,0
22,26,4,2,0
22,30,4,2,0
22,28,4,3,0
22,26,4,4,0
22,22,4,2,0
22,23,4,6,0
22,25,4,2,0
22,30,4,4,0
22,29,4,4,0
22,27,4,4,0
27,21,4,2,0
27,24,4,2,0
27,25,4,2,1
27,27,4,3,0
27,26,4,2,0
27,30,4,2,0
27,28,4,3,0
27,26,4,4,0
27,22,4,2,1
27,23,4,6,0
27,25,4,2,0
27,30,4,4,0
27,29,4,4,0
27,27,4,4,0
28,21,2,2,0
28,24,2,2,0
28,25,2,2,1
28,27,2,3,0
28,26,2,2,0
28,30,2,2,1
28,28,2,3,1
28,26,2,4,0
28,22,2,2,0
28,23,2,6,0
28,25,2,2,1
28,30,2,4,0
28,29,2,4,1
28,27,2,4,1
30,21,6,2,0
30,24,6,2,0
30,25,6,2,1
30,27,6,3,0
30,26,6,2,0
30,30,6,2,0
30,28,6,3,1
30,26,6,4,0
30,22,6,2,0
30,23,6,6,0
30,25,6,2,0
30,30,6,4,0
30,29,6,4,0
30,27,6,4,0
27,21,2,2,0
27,24,2,2,0
27,25,2,2,0
27,27,2,3,0
27,26,2,2,0
27,30,2,2,0
27,28,2,3,0
27,26,2,4,1
27,22,2,2,0
27,23,2,6,0
27,25,2,2,0
27,30,2,4,0
27,29,2,4,0
27,27,2,4,0
22,21,1,2,0
22,24,1,2,1
22,25,1,2,0
22,27,1,3,0
22,26,1,2,0
22,30,1,2,0
22,28,1,3,0
22,26,1,4,0
22,22,1,2,1
22,23,1,6,1
22,25,1,2,0
22,30,1,4,0
22,29,1,4,0
22,27,1,4,0
23,21,2,2,0
23,24,2,2,0
23,25,2,2,0
23,27,2,3,0
23,26,2,2,0
23,30,2,2,0
23,28,2,3,0
23,26,2,4,0
23,22,2,2,1
23,23,2,6,1
23,25,2,2,0
23,30,2,4,0
23,29,2,4,0
23,27,2,4,0
23,21,2,2,0
23,24,2,2,1
23,25,2,2,1
23,27,2,3,0
23,26,2,2,0
23,30,2,2,0
23,28,2,3,0
23,26,2,4,0
23,22,2,2,1
23,23,2,6,0
23,25,2,2,0
23,30,2,4,0
23,29,2,4,0
23,27,2,4,0
23,21,2,2,0
23,24,2,2,0
23,25,2,2,0
23,27,2,3,0
23,26,2,2,0
23,30,2,2,0
23,28,2,3,1
23,26,2,4,0
23,22,2,2,0
23,23,2,6,0
23,25,2,2,1
23,30,2,4,0
23,29,2,4,0
23,27,2,4,0
29,21,2,2,0
29,24,2,2,0
29,25,2,2,0
29,27,2,3,0
29,26,2,2,0
29,30,2,2,1
29,28,2,3,1
29,26,2,4,0
29,22,2,2,1
29,23,2,6,0
29,25,2,2,0
29,30,2,4,0
29,29,2,4,0
29,27,2,4,0
21,22,2,4,0
21,27,2,4,0
21,28,2,2,0
21,30,2,6,0
21,27,2,2,0
21,22,2,1,0
21,23,2,2,0
21,23,2,2,0
21,23,2,2,0
21,29,2,2,0
24,22,2,4,0
24,27,2,4,0
24,28,2,2,0
24,30,2,6,0
24,27,2,2,0
24,22,2,1,1
24,23,2,2,0
24,23,2,2,1
24,23,2,2,0
24,29,2,2,0
25,22,2,4,0
25,27,2,4,1
25,28,2,2,1
25,30,2,6,1
25,27,2,2,0
25,22,2,1,0
25,23,2,2,0
25,23,2,2,1
25,23,2,2,0
25,29,2,2,0
27,22,3,4,0
27,27,3,4,0
27,28,3,2,0
27,30,3,6,0
27,27,3,2,0
27,22,3,1,0
27,23,3,2,0
27,23,3,2,0
27,23,3,2,0
27,29,3,2,0
26,22,2,4,0
26,27,2,4,0
26,28,2,2,0
26,30,2,6,0
26,27,2,2,0
26,22,2,1,0
26,23,2,2,0
26,23,2,2,0
26,23,2,2,0
26,29,2,2,0
30,22,2,4,0
30,27,2,4,0
30,28,2,2,1
30,30,2,6,0
30,27,2,2,0
30,22,2,1,0
30,23,2,2,0
30,23,2,2,0
30,23,2,2,0
30,29,2,2,1
28,22,3,4,0
28,27,3,4,0
28,28,3,2,1
28,30,3,6,1
28,27,3,2,0
28,22,3,1,0
28,23,3,2,0
28,23,3,2,0
28,23,3,2,1
28,29,3,2,1
26,22,4,4,0
26,27,4,4,0
26,28,4,2,0
26,30,4,6,0
26,27,4,2,1
26,22,4,1,0
26,23,4,2,0
26,23,4,2,0
26,23,4,2,0
26,29,4,2,0
22,22,2,4,0
22,27,2,4,1
22,28,2,2,0
22,30,2,6,0
22,27,2,2,0
22,22,2,1,1
22,23,2,2,1
22,23,2,2,1
22,23,2,2,0
22,29,2,2,1
23,22,6,4,0
23,27,6,4,0
23,28,6,2,0
23,30,6,6,0
23,27,6,2,0
23,22,6,1,1
23,23,6,2,1
23,23,6,2,0
23,23,6,2,0
23,29,6,2,0
25,22,2,4,0
25,27,2,4,0
25,28,2,2,1
25,30,2,6,0
25,27,2,2,0
25,22,2,1,0
25,23,2,2,0
25,23,2,2,0
25,23,2,2,1
25,29,2,2,0
30,22,4,4,0
30,27,4,4,0
30,28,4,2,0
30,30,4,6,0
30,27,4,2,0
30,22,4,1,0
30,23,4,2,0
30,23,4,2,0
30,23,4,2,0
30,29,4,2,0
29,22,4,4,0
29,27,4,4,0
29,28,4,2,1
29,30,4,6,0
29,27,4,2,0
29,22,4,1,0
29,23,4,2,0
29,23,4,2,0
29,23,4,2,0
29,29,4,2,0
27,22,4,4,0
27,27,4,4,0
27,28,4,2,1
27,30,4,6,0
27,27,4,2,0
27,22,4,1,0
27,23,4,2,0
27,23,4,2,0
27,23,4,2,0
27,29,4,2,0
27,33,2,2,0
27,27,2,6,0
27,33,2,4,0
27,23,2,4,0
27,33,2,4,0
27,23,2,2,0
24,33,4,2,0
24,27,4,6,0
24,33,4,4,0
24,23,4,4,0
24,33,4,4,0
24,23,4,2,0
29,33,4,2,1
29,27,4,6,0
29,33,4,4,0
29,23,4,4,0
29,33,4,4,0
29,23,4,2,0
55,33,4,2,0
55,27,4,6,0
55,33,4,4,0
55,23,4,4,0
55,33,4,4,0
55,23,4,2,0
29,33,4,2,0
29,27,4,6,0
29,33,4,4,1
29,23,4,4,0
29,33,4,4,1
29,23,4,2,0
26,33,4,2,0
26,27,4,6,0
26,33,4,4,0
26,23,4,4,0
26,33,4,4,0
26,23,4,2,0
33,27,2,2,0
33,24,2,4,0
33,29,2,4,1
33,55,2,4,0
33,29,2,4,0
33,26,2,4,0
27,27,6,2,0
27,24,6,4,0
27,29,6,4,0
27,55,6,4,0
27,29,6,4,0
27,26,6,4,0
33,27,4,2,0
33,24,4,4,0
33,29,4,4,0
33,55,4,4,0
33,29,4,4,1
33,26,4,4,0
23,27,4,2,0
23,24,4,4,0
23,29,4,4,0
23,55,4,4,0
23,29,4,4,0
23,26,4,4,0
33,27,4,2,0
33,24,4,4,0
33,29,4,4,0
33,55,4,4,0
33,29,4,4,1
33,26,4,4,0
23,27,2,2,0
23,24,2,4,0
23,29,2,4,0
23,55,2,4,0
23,29,2,4,0
23,26,2,4,0
24,23,2,2,0
24,30,2,2,0
24,28,2,2,0
24,31,2,4,0
24,29,2,1,0
24,32,2,3,0
24,24,2,4,0
24,29,2,4,0
24,28,2,2,0
24,29,2,2,0
24,29,2,3,0
24,30,2,6,0
24,20,2,4,0
24,30,2,2,0
24,32,2,6,0
24,23,2,2,1
24,30,2,2,1
24,28,2,2,0
24,31,2,4,0
24,29,2,1,0
24,32,2,3,0
24,24,2,4,0
24,29,2,4,0
24,28,2,2,1
24,29,2,2,1
24,29,2,3,1
24,30,2,6,1
24,20,2,4,0
24,30,2,2,0
24,32,2,6,1
25,23,6,2,0
25,30,6,2,1
25,28,6,2,0
25,31,6,4,0
25,29,6,1,0
25,32,6,3,0
25,24,6,4,0
25,29,6,4,0
25,28,6,2,0
25,29,6,2,0
25,29,6,3,0
25,30,6,6,1
25,20,6,4,0
25,30,6,2,1
25,32,6,6,0
25,23,4,2,0
25,30,4,2,0
25,28,4,2,0
25,31,4,4,0
25,29,4,1,1
25,32,4,3,0
25,24,4,4,0
25,29,4,4,0
25,28,4,2,1
25,29,4,2,0
25,29,4,3,1
25,30,4,6,1
25,20,4,4,1
25,30,4,2,0
25,32,4,6,0
29,23,4,2,0
29,30,4,2,1
29,28,4,2,0
29,31,4,4,0
29,29,4,1,0
29,32,4,3,0
29,24,4,4,0
29,29,4,4,1
29,28,4,2,1
29,29,4,2,0
29,29,4,3,1
29,30,4,6,0
29,20,4,4,0
29,30,4,2,0
29,32,4,6,1
30,23,4,2,0
30,30,4,2,0
30,28,4,2,0
30,31,4,4,0
30,29,4,1,0
30,32,4,3,0
30,24,4,4,0
30,29,4,4,0
30,28,4,2,1
30,29,4,2,0
30,29,4,3,0
30,30,4,6,0
30,20,4,4,0
30,30,4,2,0
30,32,4,6,0
25,23,3,2,0
25,30,3,2,1
25,28,3,2,0
25,31,3,4,0
25,29,3,1,0
25,32,3,3,0
25,24,3,4,0
25,29,3,4,0
25,28,3,2,0
25,29,3,2,0
25,29,3,3,0
25,30,3,6,1
25,20,3,4,0
25,30,3,2,0
25,32,3,6,0
34,23,4,2,0
34,30,4,2,0
34,28,4,2,0
34,31,4,4,1
34,29,4,1,0
34,32,4,3,0
34,24,4,4,0
34,29,4,4,0
34,28,4,2,0
34,29,4,2,0
34,29,4,3,0
34,30,4,6,0
34,20,4,4,0
34,30,4,2,0
34,32,4,6,0
30,23,1,2,0
30,30,1,2,0
30,28,1,2,0
30,31,1,4,0
30,29,1,1,0
30,32,1,3,1
30,24,1,4,0
30,29,1,4,0
30,28,1,2,1
30,29,1,2,0
30,29,1,3,0
30,30,1,6,1
30,20,1,4,0
30,30,1,2,1
30,32,1,6,0
27,23,3,2,0
27,30,3,2,0
27,28,3,2,0
27,31,3,4,0
27,29,3,1,0
27,32,3,3,0
27,24,3,4,0
